tic,year,quarter,Timestamp_ET,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,Trade_Count,Trade_Volume
SMPL,2021,4,2021/10/22 09:30:01.058,0.109,0.0,,,,
SMPL,2021,4,2021/10/22 09:30:01.063,0.054,0.0,,,,
SMPL,2021,4,2021/10/22 09:30:01.670,0.286,0.0,,,,
SMPL,2021,4,2021/10/22 09:30:01.670,0.04,0.0,,,,
SMPL,2021,4,2021/10/22 09:30:01.670,0.09,-0.6,,,,
SMPL,2021,4,2021/10/22 09:30:01.671,0.501,-0.333,,,,
SMPL,2021,4,2021/10/22 09:30:02.000,,,,,2.0,107.0
SMPL,2021,4,2021/10/22 09:30:04.717,0.03,-0.333,,,,
SMPL,2021,4,2021/10/22 09:30:05.000,,,,,1.0,33.0
SMPL,2021,4,2021/10/22 09:30:06.000,,,,,1.0,10.0
SMPL,2021,4,2021/10/22 09:30:06.919,0.015,-0.833,,,,
SMPL,2021,4,2021/10/22 09:30:06.919,0.033,0.0,,,,
SMPL,2021,4,2021/10/22 09:30:07.000,,,,,4.0,111.0
SMPL,2021,4,2021/10/22 09:30:10.000,,,,,1.0,1.0
SMPL,2021,4,2021/10/22 09:30:15.361,0.054,-0.333,,,,
SMPL,2021,4,2021/10/22 09:30:35.000,,,,,1.0,100.0
SMPL,2021,4,2021/10/22 09:30:36.000,,,,,1.0,3.0
SMPL,2021,4,2021/10/22 09:30:43.000,,,,,1.0,17.0
SMPL,2021,4,2021/10/22 09:30:47.000,,,,,1.0,17.0
SMPL,2021,4,2021/10/22 09:30:57.000,,,,,1.0,1.0
SMPL,2021,4,2021/10/22 09:31:00.000,,,,,1.0,100.0
SMPL,2021,4,2021/10/22 09:31:43.000,,,,,2.0,93.0
SMPL,2021,4,2021/10/22 09:31:47.000,,,,,1.0,1.0
SMPL,2021,4,2021/10/22 09:32:00.000,,,6.0,2.493,,
SMPL,2021,4,2021/10/22 09:32:03.000,,,,,1.0,1.0
SMPL,2021,4,2021/10/22 09:32:05.000,,,,,6.0,469.0
SMPL,2021,4,2021/10/22 09:32:13.000,,,,,3.0,162.0
SMPL,2021,4,2021/10/22 09:32:22.000,,,,,3.0,15.0
